event_date,sale_date,days_to_event,venue,genre,ticket_tier,base_price,artist_popularity,temperature_c,is_cold,is_rainy,is_weekend,is_saturday,month,day_of_week,has_competing_event,is_peak_season,viral_shock,transport_disruption,venue_location_premium,price_adjustment_pct,optimal_price
2023-01-28,2022-10-19,101,"First Direct Arena, Leeds",Musical Theatre,Standard (Seated),78.0,2,2.0,1,1,1,1,1,5,0,0,0,0,0.02,8.25,84.5
2024-09-11,2024-09-09,2,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,4,10.7,0,1,0,0,9,2,0,0,0,0,0.03,18.4,92.5
2024-07-09,2024-03-15,116,"First Direct Arena, Leeds",Musical Theatre,Premium (Seated),125.0,8,13.3,0,0,0,0,7,1,0,1,0,1,0.02,22.0,152.5
2023-12-06,2023-08-29,99,Manchester Arena,Rock,Premium (Seated),125.0,3,2.6,1,1,0,0,12,2,0,1,0,1,0.08,11.28,139.0
2023-11-27,2023-06-29,151,Manchester Arena,Rock,Premium (Seated),125.0,4,2.9,1,1,0,0,11,0,0,0,0,0,0.08,1.88,127.5
2024-10-01,2024-08-28,34,"Motorpoint Arena, Cardiff",Rock,Premium (Seated),125.0,6,10.2,0,1,0,0,10,1,0,0,0,0,0.0,10.06,137.5
2024-05-20,2024-05-16,4,Manchester Arena,Rock,Standing (General),48.0,6,25.0,0,0,0,0,5,0,0,0,0,0,0.08,22.0,58.5
2023-12-14,2023-10-05,70,"O2 Arena, London",Rock,Standing (General),48.0,6,-0.8,1,1,0,0,12,3,1,1,0,0,0.22,22.0,58.5
2024-04-17,2024-03-05,43,Manchester Arena,Musical Theatre,Standing (General),48.0,7,12.8,0,1,0,0,4,2,0,0,0,0,0.08,22.0,58.5
2023-08-19,2023-05-30,81,"Motorpoint Arena, Cardiff",Musical Theatre,VIP Package,210.0,7,13.8,0,0,1,1,8,5,0,1,0,0,0.0,22.0,256.0
2023-07-09,2023-02-07,152,"O2 Arena, London",Pop,Premium (Seated),125.0,7,14.1,0,0,1,0,7,6,0,1,0,1,0.22,22.0,152.5
2023-08-13,2023-02-15,179,"Boardmasters, Newquay",Pop,Premium (Seated),125.0,10,20.2,0,0,1,0,8,6,1,1,0,0,0.15,22.0,152.5
2024-01-20,2023-09-25,117,"First Direct Arena, Leeds",Musical Theatre,Premium (Seated),125.0,4,-0.8,1,1,1,1,1,5,0,0,0,0,0.02,10.91,138.5
2024-01-12,2023-11-15,58,"Boardmasters, Newquay",R&B,Premium (Seated),125.0,1,7.5,1,1,1,0,1,4,0,0,0,0,0.15,7.36,134.0
2023-10-10,2023-04-17,176,"Glastonbury Festival, Somerset",Pop,VIP Package,210.0,4,4.5,1,1,0,0,10,1,1,0,0,0,0.35,22.0,256.0
2024-09-24,2024-04-11,166,"First Direct Arena, Leeds",Electronic/Dance,Premium (Seated),125.0,8,9.8,0,1,0,0,9,1,0,0,0,0,0.02,16.14,145.0
2024-09-19,2024-06-23,88,"O2 Arena, London",R&B,Standard (Seated),78.0,2,10.4,0,1,0,0,9,3,1,0,1,0,0.22,22.0,95.0
2023-09-16,2023-08-27,20,"O2 Arena, London",Rock,Standard (Seated),78.0,6,8.3,0,1,1,1,9,5,1,0,1,0,0.22,22.0,95.0
2023-12-25,2023-10-20,66,"O2 Arena, London",Classical,Standing (General),48.0,5,4.7,1,1,0,0,12,0,0,1,0,0,0.22,22.0,58.5
2024-12-10,2024-09-12,89,"SSE Hydro, Glasgow",Hip-Hop,Standard (Seated),78.0,8,0.5,1,1,0,0,12,1,0,1,0,0,0.03,22.0,95.0
2024-03-31,2024-01-22,69,Manchester Arena,Pop,Standard (Seated),78.0,8,15.4,0,0,1,0,3,6,0,0,0,1,0.08,22.0,95.0
2024-02-15,2023-11-05,102,Manchester Arena,Musical Theatre,Standing (General),48.0,7,8.2,0,1,0,0,2,3,0,1,0,0,0.08,22.0,58.5
2024-10-10,2024-07-10,92,Manchester Arena,Electronic/Dance,Premium (Seated),125.0,2,1.8,1,1,0,0,10,3,0,0,0,0,0.08,12.7,141.0
2023-11-14,2023-10-05,40,"Glastonbury Festival, Somerset",Rock,Standard (Seated),78.0,1,2.5,1,1,0,0,11,1,1,0,0,0,0.35,21.2,94.5
2024-11-07,2024-07-18,112,"O2 Arena, London",Rock,VIP Package,210.0,2,8.6,0,1,0,0,11,3,0,0,0,0,0.22,13.18,237.5
2023-08-13,2023-06-12,62,"O2 Arena, London",Pop,Standing (General),48.0,4,12.0,0,1,1,0,8,6,0,1,0,0,0.22,22.0,58.5
2023-08-22,2023-08-15,7,"O2 Arena, London",R&B,Standard (Seated),78.0,3,19.2,0,0,0,0,8,1,1,1,0,0,0.22,22.0,95.0
2024-11-14,2024-11-05,9,"Glastonbury Festival, Somerset",Pop,Standard (Seated),78.0,4,5.6,1,1,0,0,11,3,0,0,0,0,0.35,22.0,95.0
2024-10-25,2024-08-14,72,"Utilita Arena, Birmingham",R&B,Standing (General),48.0,2,8.8,0,1,1,0,10,4,0,0,0,0,0.05,1.34,48.5
2024-01-09,2023-11-26,44,Manchester Arena,Pop,Standard (Seated),78.0,7,-4.4,1,1,0,0,1,1,0,0,0,0,0.08,22.0,95.0
2024-11-02,2024-05-21,165,"O2 Arena, London",Hip-Hop,Standing (General),48.0,8,4.5,1,1,1,1,11,5,0,0,0,0,0.22,22.0,58.5
2024-08-30,2024-06-20,71,Manchester Arena,Classical,Standing (General),48.0,5,21.3,0,0,1,0,8,4,0,1,0,0,0.08,19.32,57.5
2024-04-16,2024-02-29,47,"O2 Arena, London",Electronic/Dance,Standing (General),48.0,9,11.0,0,1,0,0,4,1,1,0,0,0,0.22,22.0,58.5
2023-08-21,2023-06-23,59,"Glastonbury Festival, Somerset",Hip-Hop,Standing (General),48.0,2,19.6,0,0,0,0,8,0,0,1,0,0,0.35,22.0,58.5
2024-11-22,2024-09-02,81,"Motorpoint Arena, Cardiff",Musical Theatre,Premium (Seated),125.0,2,3.7,1,1,1,0,11,4,0,0,0,0,0.0,4.93,131.0
2023-04-23,2023-01-13,100,"First Direct Arena, Leeds",Hip-Hop,Standing (General),48.0,3,11.2,0,1,1,0,4,6,0,0,0,0,0.02,-3.39,46.5
2024-05-11,2024-03-28,44,"Glastonbury Festival, Somerset",R&B,Standard (Seated),78.0,10,15.9,0,0,1,1,5,5,0,0,0,0,0.35,22.0,95.0
2024-03-17,2023-10-19,150,"O2 Arena, London",R&B,Premium (Seated),125.0,5,4.0,1,1,1,0,3,6,0,0,1,0,0.22,22.0,152.5
2024-07-17,2024-05-23,55,"SSE Hydro, Glasgow",Musical Theatre,Standard (Seated),78.0,8,14.1,0,0,0,0,7,2,0,1,0,0,0.03,22.0,95.0
2023-09-25,2023-04-23,155,"Glastonbury Festival, Somerset",Pop,VIP Package,210.0,3,11.4,0,1,0,0,9,0,0,0,0,0,0.35,22.0,256.0
2024-05-24,2024-02-05,109,Manchester Arena,Rock,Premium (Seated),125.0,8,25.2,0,0,1,0,5,4,1,0,0,0,0.08,21.9,152.5
2024-01-21,2023-08-19,155,"SSE Hydro, Glasgow",Electronic/Dance,Premium (Seated),125.0,4,1.4,1,1,1,0,1,6,1,0,0,0,0.03,-13.85,107.5
2024-01-22,2023-12-03,50,Manchester Arena,Hip-Hop,Standing (General),48.0,7,8.1,0,1,0,0,1,0,1,0,0,0,0.08,16.61,56.0
2023-04-23,2023-01-09,104,Manchester Arena,Classical,Premium (Seated),125.0,9,10.5,0,1,1,0,4,6,0,0,0,0,0.08,22.0,152.5
2024-09-04,2024-04-06,151,"O2 Arena, London",Rock,Premium (Seated),125.0,9,9.4,0,1,0,0,9,2,1,0,0,0,0.22,22.0,152.5
2024-09-16,2024-08-09,38,Manchester Arena,Pop,Standard (Seated),78.0,7,11.1,0,1,0,0,9,0,1,0,0,0,0.08,22.0,95.0
2023-03-22,2023-03-06,16,"SSE Hydro, Glasgow",Musical Theatre,Standing (General),48.0,1,4.0,1,1,0,0,3,2,0,0,0,0,0.03,-1.76,47.0
2024-11-29,2024-10-05,55,"Glastonbury Festival, Somerset",Pop,Standard (Seated),78.0,6,2.3,1,1,1,0,11,4,0,0,0,0,0.35,22.0,95.0
2023-04-23,2023-01-30,83,"Utilita Arena, Birmingham",Pop,Premium (Seated),125.0,7,17.4,0,0,1,0,4,6,0,0,0,0,0.05,22.0,152.5
2023-01-02,2022-11-08,55,"Glastonbury Festival, Somerset",Electronic/Dance,Standard (Seated),78.0,4,11.6,0,1,0,0,1,0,0,0,0,0,0.35,22.0,95.0
2024-10-03,2024-08-20,44,"Motorpoint Arena, Cardiff",Jazz,Premium (Seated),125.0,7,8.9,0,1,0,0,10,3,0,0,0,0,0.0,8.66,136.0
2023-08-08,2023-03-31,130,"O2 Arena, London",Classical,Standing (General),48.0,2,11.5,0,1,0,0,8,1,1,1,0,0,0.22,-2.49,47.0
2024-07-19,2024-04-10,100,"First Direct Arena, Leeds",Musical Theatre,Premium (Seated),125.0,3,16.8,0,0,1,0,7,4,1,1,0,0,0.02,3.81,130.0
2023-08-13,2023-05-02,103,"O2 Arena, London",Pop,Standing (General),48.0,6,10.3,0,1,1,0,8,6,1,1,0,0,0.22,22.0,58.5
2024-01-20,2023-10-05,107,"SSE Hydro, Glasgow",R&B,Standing (General),48.0,5,1.0,1,1,1,1,1,5,0,0,0,0,0.03,4.95,50.5
2024-02-07,2024-01-18,20,"Glastonbury Festival, Somerset",Rock,Standard (Seated),78.0,3,11.2,0,1,0,0,2,2,1,1,0,0,0.35,22.0,95.0
2024-09-29,2024-08-26,34,"O2 Arena, London",Musical Theatre,Standing (General),48.0,4,11.1,0,1,1,0,9,6,0,0,0,0,0.22,22.0,58.5
2023-05-10,2023-05-04,6,"SSE Hydro, Glasgow",Electronic/Dance,Standing (General),48.0,6,13.9,0,0,0,0,5,2,0,0,0,0,0.03,19.55,57.5
2023-02-22,2022-11-06,108,"Utilita Arena, Birmingham",Pop,Standing (General),48.0,7,5.8,1,1,0,0,2,2,0,1,0,0,0.05,22.0,58.5
2024-11-14,2024-06-07,160,"Utilita Arena, Birmingham",Hip-Hop,Standard (Seated),78.0,3,3.7,1,1,0,0,11,3,0,0,0,0,0.05,4.72,81.5
2024-12-30,2024-11-09,51,Manchester Arena,R&B,VIP Package,210.0,9,7.8,1,1,0,0,12,0,0,1,0,0,0.08,22.0,256.0
2024-11-02,2024-08-05,89,Manchester Arena,Electronic/Dance,Premium (Seated),125.0,1,5.8,1,1,1,1,11,5,1,0,0,0,0.08,0.44,125.5
2024-12-10,2024-10-02,69,"O2 Arena, London",Musical Theatre,Standard (Seated),78.0,6,-1.6,1,1,0,0,12,1,0,1,1,0,0.22,22.0,95.0
2024-02-20,2023-12-19,63,"O2 Arena, London",Rock,Standing (General),48.0,4,3.9,1,1,0,0,2,1,0,1,1,1,0.22,22.0,58.5
2023-09-04,2023-05-07,120,"O2 Arena, London",Rock,Standard (Seated),78.0,5,14.3,0,0,0,0,9,0,0,0,0,0,0.22,22.0,95.0
2024-03-14,2024-01-22,52,"Utilita Arena, Birmingham",Rock,Premium (Seated),125.0,6,11.4,0,1,0,0,3,3,0,0,0,0,0.05,22.0,152.5
2023-07-22,2023-07-17,5,"O2 Arena, London",Rock,Standard (Seated),78.0,6,10.5,0,1,1,1,7,5,0,1,0,0,0.22,22.0,95.0
2023-07-03,2023-05-05,59,"Glastonbury Festival, Somerset",Pop,Standing (General),48.0,7,20.6,0,0,0,0,7,0,1,1,0,0,0.35,22.0,58.5
2023-05-03,2023-03-09,55,"First Direct Arena, Leeds",Hip-Hop,Standing (General),48.0,7,15.4,0,0,0,0,5,2,1,0,0,0,0.02,10.27,53.0
2024-02-05,2023-11-25,72,"SSE Hydro, Glasgow",Rock,Premium (Seated),125.0,2,0.5,1,1,0,0,2,0,0,1,0,0,0.03,-13.38,108.5
2023-10-21,2023-07-28,85,Manchester Arena,Musical Theatre,Standard (Seated),78.0,6,9.7,0,1,1,1,10,5,0,0,0,0,0.08,22.0,95.0
2023-10-07,2023-05-19,141,"Utilita Arena, Birmingham",Rock,Premium (Seated),125.0,4,9.4,0,1,1,1,10,5,0,0,0,0,0.05,17.54,147.0
2024-09-01,2024-05-20,104,"Glastonbury Festival, Somerset",Rock,Standing (General),48.0,7,9.6,0,1,1,0,9,6,0,0,0,0,0.35,22.0,58.5
2023-07-17,2023-03-07,132,"O2 Arena, London",Rock,Standing (General),48.0,6,18.5,0,0,0,0,7,0,0,1,0,0,0.22,22.0,58.5
2024-05-25,2024-04-09,46,Manchester Arena,Classical,Standard (Seated),78.0,1,14.8,0,0,1,1,5,5,0,0,0,0,0.08,-8.34,71.5
2023-05-24,2023-03-24,61,"Motorpoint Arena, Cardiff",R&B,Standard (Seated),78.0,6,14.3,0,0,0,0,5,2,0,0,0,0,0.0,17.56,91.5
2024-08-31,2024-07-01,61,"O2 Arena, London",Jazz,Standing (General),48.0,8,12.8,0,1,1,1,8,5,0,1,0,0,0.22,22.0,58.5
2023-07-20,2023-07-10,10,"O2 Arena, London",Classical,Standing (General),48.0,2,15.7,0,0,0,0,7,3,1,1,0,0,0.22,13.53,54.5
2023-05-04,2023-04-30,4,Manchester Arena,Musical Theatre,Standing (General),48.0,5,14.8,0,0,0,0,5,3,0,0,0,0,0.08,22.0,58.5
2023-07-06,2023-01-28,159,"O2 Arena, London",Classical,Standing (General),48.0,6,20.0,0,0,0,0,7,3,1,1,0,0,0.22,15.95,55.5
2023-11-22,2023-07-04,141,"Utilita Arena, Birmingham",Pop,Standard (Seated),78.0,3,3.4,1,1,0,0,11,2,0,0,0,0,0.05,4.81,82.0
2024-04-08,2023-12-19,111,"O2 Arena, London",Jazz,VIP Package,210.0,6,10.6,0,1,0,0,4,0,0,0,0,0,0.22,14.88,241.0
2023-12-15,2023-09-13,93,"Glastonbury Festival, Somerset",Musical Theatre,Standard (Seated),78.0,1,-0.2,1,1,1,0,12,4,0,1,0,0,0.35,22.0,95.0
2024-10-21,2024-06-20,123,"Motorpoint Arena, Cardiff",Musical Theatre,Standard (Seated),78.0,8,1.7,1,1,0,0,10,0,0,0,0,0,0.0,12.95,88.0
2024-02-07,2023-12-04,65,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,7,2.7,1,1,0,0,2,2,1,1,0,0,0.03,17.47,91.5
2023-12-12,2023-11-07,35,"Utilita Arena, Birmingham",Hip-Hop,Standing (General),48.0,9,7.1,1,1,0,0,12,1,0,1,0,0,0.05,22.0,58.5
2024-05-25,2024-05-01,24,"Glastonbury Festival, Somerset",Pop,Standing (General),48.0,5,18.0,0,0,1,1,5,5,0,0,0,1,0.35,22.0,58.5
2023-05-27,2023-02-15,101,"O2 Arena, London",Rock,Standard (Seated),78.0,1,17.3,0,0,1,1,5,5,1,0,0,0,0.22,12.25,87.5
2023-05-28,2023-03-31,58,"Glastonbury Festival, Somerset",Classical,Standard (Seated),78.0,4,11.8,0,1,1,0,5,6,0,0,0,1,0.35,19.96,93.5
2024-12-11,2024-08-01,132,"Motorpoint Arena, Cardiff",Musical Theatre,Standing (General),48.0,5,6.8,1,1,0,0,12,2,0,1,0,0,0.0,19.43,57.5
2024-05-03,2024-01-22,102,"SSE Hydro, Glasgow",Electronic/Dance,Premium (Seated),125.0,9,14.1,0,0,1,0,5,4,0,0,0,0,0.03,22.0,152.5
2024-10-01,2024-09-19,12,"Utilita Arena, Birmingham",Jazz,Standard (Seated),78.0,8,6.4,1,1,0,0,10,1,0,0,0,0,0.05,10.55,86.0
2024-07-04,2024-06-21,13,"O2 Arena, London",Pop,Standard (Seated),78.0,6,12.9,0,1,0,0,7,3,0,1,0,0,0.22,22.0,95.0
2023-12-04,2023-06-20,167,Manchester Arena,Pop,Standing (General),48.0,7,1.6,1,1,0,0,12,0,1,1,0,0,0.08,22.0,58.5
2024-10-02,2024-05-16,139,"Motorpoint Arena, Cardiff",Electronic/Dance,Standard (Seated),78.0,9,2.8,1,1,0,0,10,2,1,0,0,0,0.0,22.0,95.0
2024-04-17,2024-02-07,70,"O2 Arena, London",R&B,Premium (Seated),125.0,8,11.6,0,1,0,0,4,2,0,0,1,0,0.22,22.0,152.5
2023-05-31,2023-01-31,120,"Motorpoint Arena, Cardiff",Musical Theatre,Standing (General),48.0,6,11.0,0,1,0,0,5,2,0,0,0,0,0.0,15.57,55.5
2024-02-19,2023-12-22,59,"O2 Arena, London",Rock,Standing (General),48.0,5,-0.8,1,1,0,0,2,0,1,1,0,1,0.22,22.0,58.5
2023-10-25,2023-05-14,164,"O2 Arena, London",R&B,Standard (Seated),78.0,5,13.6,0,0,0,0,10,2,0,0,0,0,0.22,22.0,95.0
2024-09-02,2024-06-04,90,"O2 Arena, London",Electronic/Dance,Standing (General),48.0,7,10.7,0,1,0,0,9,0,1,0,0,0,0.22,22.0,58.5
2023-09-20,2023-08-10,41,"O2 Arena, London",Rock,Standard (Seated),78.0,7,14.0,0,0,0,0,9,2,0,0,0,0,0.22,22.0,95.0
2023-05-24,2023-05-21,3,"First Direct Arena, Leeds",Musical Theatre,Standard (Seated),78.0,3,15.9,0,0,0,0,5,2,0,0,0,0,0.02,22.0,95.0
2023-12-12,2023-12-04,8,"O2 Arena, London",R&B,Standing (General),48.0,5,1.4,1,1,0,0,12,1,1,1,0,0,0.22,22.0,58.5
2024-09-15,2024-06-01,106,"Boardmasters, Newquay",R&B,Standing (General),48.0,7,6.3,1,1,1,0,9,6,0,0,0,0,0.15,22.0,58.5
2024-07-25,2024-06-19,36,"Utilita Arena, Birmingham",Jazz,Standard (Seated),78.0,6,19.1,0,0,0,0,7,3,0,1,0,1,0.05,-7.41,72.0
2023-01-02,2022-10-12,82,"O2 Arena, London",Rock,Standing (General),48.0,6,5.7,1,1,0,0,1,0,0,0,0,0,0.22,22.0,58.5
2023-10-31,2023-08-14,78,"SSE Hydro, Glasgow",Jazz,Standing (General),48.0,4,4.8,1,1,0,0,10,1,0,0,0,0,0.03,-11.75,42.5
2023-09-11,2023-07-24,49,"Glastonbury Festival, Somerset",Pop,Premium (Seated),125.0,6,10.0,0,1,0,0,9,0,0,0,0,0,0.35,22.0,152.5
2024-10-13,2024-06-20,115,"SSE Hydro, Glasgow",Pop,Standing (General),48.0,6,4.0,1,1,1,0,10,6,1,0,0,0,0.03,5.86,51.0
2024-03-28,2024-02-17,40,"O2 Arena, London",Musical Theatre,Standard (Seated),78.0,5,8.5,0,1,0,0,3,3,0,0,0,0,0.22,22.0,95.0
2023-02-06,2022-09-11,148,"Glastonbury Festival, Somerset",Jazz,Standing (General),48.0,9,9.6,0,1,0,0,2,0,0,1,0,0,0.35,22.0,58.5
2023-06-09,2023-03-21,80,"Motorpoint Arena, Cardiff",R&B,Standard (Seated),78.0,6,13.2,0,0,1,0,6,4,0,0,0,0,0.0,20.0,93.5
2023-01-09,2022-10-08,93,"O2 Arena, London",Hip-Hop,Standing (General),48.0,8,0.3,1,1,0,0,1,0,1,0,0,0,0.22,22.0,58.5
2023-08-21,2023-04-12,131,"O2 Arena, London",Musical Theatre,VIP Package,210.0,2,13.2,0,0,0,0,8,0,0,1,1,0,0.22,22.0,256.0
2023-04-09,2022-10-23,168,"Utilita Arena, Birmingham",Rock,Premium (Seated),125.0,7,9.6,0,1,1,0,4,6,0,0,0,0,0.05,18.75,148.5
2024-10-20,2024-10-13,7,"O2 Arena, London",Pop,Standing (General),48.0,6,0.6,1,1,1,0,10,6,0,0,1,0,0.22,22.0,58.5
2023-07-27,2023-06-12,45,"Motorpoint Arena, Cardiff",Electronic/Dance,Standard (Seated),78.0,4,16.2,0,0,0,0,7,3,1,1,0,0,0.0,8.28,84.5
2023-05-11,2023-03-18,54,Manchester Arena,Pop,Standard (Seated),78.0,2,15.4,0,0,0,0,5,3,0,0,0,1,0.08,-4.23,74.5
2024-02-08,2023-12-25,45,"Glastonbury Festival, Somerset",Pop,Standard (Seated),78.0,4,5.4,1,1,0,0,2,3,1,1,0,0,0.35,22.0,95.0
2023-06-01,2023-01-13,139,"Utilita Arena, Birmingham",Musical Theatre,Premium (Seated),125.0,5,18.0,0,0,0,0,6,3,0,0,0,0,0.05,17.35,146.5
2023-02-23,2022-10-16,130,"O2 Arena, London",Pop,Standard (Seated),78.0,2,8.1,0,1,0,0,2,3,0,1,0,0,0.22,19.59,93.5
2023-04-30,2023-03-24,37,"O2 Arena, London",Jazz,Standing (General),48.0,6,14.3,0,0,1,0,4,6,0,0,0,0,0.22,22.0,58.5
2024-11-03,2024-07-29,97,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,4,9.2,0,1,1,0,11,6,0,0,0,0,0.05,13.75,88.5
2024-09-19,2024-08-29,21,"SSE Hydro, Glasgow",Electronic/Dance,Standing (General),48.0,7,7.7,1,1,0,0,9,3,0,0,0,0,0.03,16.77,56.0
2024-08-09,2024-04-01,130,"Motorpoint Arena, Cardiff",Hip-Hop,Premium (Seated),125.0,6,19.4,0,0,1,0,8,4,0,1,1,0,0.0,22.0,152.5
2024-09-16,2024-07-02,76,Manchester Arena,R&B,Standard (Seated),78.0,4,13.7,0,0,0,0,9,0,1,0,0,0,0.08,-11.03,69.5
2024-02-24,2023-10-11,136,"O2 Arena, London",Pop,Standing (General),48.0,4,10.0,0,1,1,1,2,5,1,1,0,0,0.22,22.0,58.5
2024-02-26,2023-12-31,57,"O2 Arena, London",Pop,Standing (General),48.0,9,0.6,1,1,0,0,2,0,1,1,0,0,0.22,22.0,58.5
2023-04-14,2022-11-29,136,"SSE Hydro, Glasgow",Classical,Premium (Seated),125.0,9,11.7,0,1,1,0,4,4,1,0,0,0,0.03,18.72,148.5
2023-09-11,2023-03-30,165,"O2 Arena, London",Rock,Premium (Seated),125.0,5,11.3,0,1,0,0,9,0,0,0,0,0,0.22,22.0,152.5
2023-08-15,2023-07-23,23,Manchester Arena,Pop,Standard (Seated),78.0,6,13.0,0,1,0,0,8,1,0,1,1,0,0.08,22.0,95.0
2023-04-22,2023-01-31,81,"Utilita Arena, Birmingham",Musical Theatre,Standing (General),48.0,9,14.6,0,0,1,1,4,5,1,0,0,0,0.05,22.0,58.5
2024-05-24,2024-03-27,58,"Glastonbury Festival, Somerset",Musical Theatre,Standard (Seated),78.0,10,13.4,0,0,1,0,5,4,0,0,0,0,0.35,22.0,95.0
2024-04-17,2024-03-22,26,Manchester Arena,R&B,Standing (General),48.0,2,19.0,0,0,0,0,4,2,0,0,0,0,0.08,10.66,53.0
2023-04-09,2023-03-24,16,"O2 Arena, London",Pop,Standing (General),48.0,5,14.0,0,0,1,0,4,6,0,0,1,0,0.22,22.0,58.5
2023-06-02,2023-03-30,64,"Utilita Arena, Birmingham",Classical,Standing (General),48.0,7,19.4,0,0,1,0,6,4,1,0,0,0,0.05,8.44,52.0
2023-12-04,2023-08-29,97,"Utilita Arena, Birmingham",Jazz,Standing (General),48.0,3,-0.8,1,1,0,0,12,0,0,1,0,0,0.05,-3.48,46.5
2024-12-06,2024-08-04,124,Manchester Arena,Pop,Standard (Seated),78.0,7,7.5,1,1,1,0,12,4,0,1,0,0,0.08,22.0,95.0
2023-06-12,2023-03-23,81,"Glastonbury Festival, Somerset",Pop,VIP Package,210.0,5,20.9,0,0,0,0,6,0,0,0,0,0,0.35,22.0,256.0
2024-12-20,2024-08-21,121,"Motorpoint Arena, Cardiff",Jazz,Standard (Seated),78.0,5,5.7,1,1,1,0,12,4,0,1,0,0,0.0,0.16,78.0
2024-11-11,2024-07-16,118,"O2 Arena, London",Musical Theatre,Standing (General),48.0,4,10.2,0,1,0,0,11,0,1,0,0,0,0.22,19.22,57.0
2023-06-10,2023-02-28,102,"O2 Arena, London",Classical,Standard (Seated),78.0,4,17.3,0,0,1,1,6,5,1,0,0,1,0.22,10.79,86.5
2024-08-02,2024-06-07,56,"First Direct Arena, Leeds",Rock,Standard (Seated),78.0,2,16.1,0,0,1,0,8,4,0,1,1,0,0.02,14.38,89.0
2024-02-02,2023-10-05,120,"Motorpoint Arena, Cardiff",R&B,Standing (General),48.0,9,7.8,1,1,1,0,2,4,0,1,0,0,0.0,22.0,58.5
2023-10-04,2023-07-24,72,"O2 Arena, London",Hip-Hop,VIP Package,210.0,4,4.0,1,1,0,0,10,2,0,0,0,0,0.22,20.03,252.0
2024-05-18,2024-03-21,58,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,3,15.3,0,0,1,1,5,5,0,0,0,0,0.03,19.28,93.0
2024-01-27,2023-08-13,167,"Utilita Arena, Birmingham",Rock,VIP Package,210.0,2,0.3,1,1,1,1,1,5,0,0,0,1,0.05,-20.29,167.5
2023-05-15,2023-01-01,134,"O2 Arena, London",Rock,Standard (Seated),78.0,5,16.8,0,0,0,0,5,0,1,0,0,0,0.22,22.0,95.0
2023-07-14,2023-06-17,27,"SSE Hydro, Glasgow",Electronic/Dance,Standard (Seated),78.0,6,8.3,0,1,1,0,7,4,0,1,0,0,0.03,22.0,95.0
2024-02-05,2024-01-18,18,"Glastonbury Festival, Somerset",Electronic/Dance,Standing (General),48.0,7,3.2,1,1,0,0,2,0,0,1,0,0,0.35,22.0,58.5
2024-10-01,2024-07-13,80,"O2 Arena, London",Jazz,Standard (Seated),78.0,8,-0.4,1,1,0,0,10,1,0,0,0,0,0.22,21.69,95.0
2023-02-02,2022-08-24,162,Manchester Arena,Classical,Standing (General),48.0,6,11.3,0,1,0,0,2,3,0,1,0,0,0.08,15.71,55.5
2024-11-18,2024-09-12,67,Manchester Arena,Musical Theatre,Premium (Seated),125.0,5,5.4,1,1,0,0,11,0,0,0,0,1,0.08,17.11,146.5
2024-04-04,2023-11-21,135,"Glastonbury Festival, Somerset",Jazz,Premium (Seated),125.0,5,12.4,0,1,0,0,4,3,1,0,0,0,0.35,21.09,151.5
2024-04-14,2023-11-28,138,"Boardmasters, Newquay",Rock,Premium (Seated),125.0,6,11.4,0,1,1,0,4,6,0,0,0,0,0.15,16.51,145.5
2024-01-10,2023-09-23,109,Manchester Arena,Rock,Premium (Seated),125.0,5,7.1,1,1,0,0,1,2,0,0,0,1,0.08,-9.5,113.0
2023-01-22,2022-09-19,125,"SSE Hydro, Glasgow",Electronic/Dance,Premium (Seated),125.0,6,6.3,1,1,1,0,1,6,1,0,0,0,0.03,-6.55,117.0
2024-10-31,2024-10-19,12,"First Direct Arena, Leeds",Pop,Standing (General),48.0,5,8.8,0,1,0,0,10,3,1,0,0,0,0.02,16.08,55.5
2023-02-07,2023-01-04,34,"First Direct Arena, Leeds",Musical Theatre,Standard (Seated),78.0,1,10.6,0,1,0,0,2,1,0,1,0,0,0.02,9.56,85.5
2023-08-18,2023-03-15,156,Manchester Arena,Pop,Premium (Seated),125.0,5,14.0,0,0,1,0,8,4,0,1,0,0,0.08,22.0,152.5
2023-12-31,2023-10-31,61,"O2 Arena, London",Rock,Standard (Seated),78.0,1,-5.0,1,1,1,0,12,6,0,1,0,0,0.22,22.0,95.0
2024-07-16,2024-05-04,73,Manchester Arena,Electronic/Dance,Premium (Seated),125.0,3,16.6,0,0,0,0,7,1,0,1,0,0,0.08,12.53,140.5
2024-03-13,2024-03-03,10,"Utilita Arena, Birmingham",Electronic/Dance,Standing (General),48.0,4,10.5,0,1,0,0,3,2,0,0,0,0,0.05,19.9,57.5
2023-10-10,2023-07-07,95,"O2 Arena, London",Hip-Hop,Standing (General),48.0,5,9.7,0,1,0,0,10,1,0,0,0,0,0.22,22.0,58.5
2023-01-27,2022-11-24,64,"Glastonbury Festival, Somerset",Electronic/Dance,VIP Package,210.0,3,1.7,1,1,1,0,1,4,0,0,0,0,0.35,22.0,256.0
2023-08-14,2023-06-01,74,"O2 Arena, London",Rock,Standard (Seated),78.0,4,10.0,0,1,0,0,8,0,1,1,0,0,0.22,20.35,94.0
